,ReviewId,RecipeId,AuthorId,AuthorName,Rating,Review,DateSubmitted,DateModified
97309,105335,32836,63128,Marla Swoffer,4,"This reminded me of a cross between lasagna and spaghetti, but leaning more toward the latter.  I felt that it needed more cheese overall (1 cup of cottage cheese didn't cover the casserole and I ended up doubling the mozzarella on top).  We definitely enjoyed this (you can't go wrong with these ingredients) but next time I will probably just make baked spaghetti or a true lasagna, since I didn't find anything very unique about this.",2004-05-29T11:35:20Z,2004-05-29T11:35:20Z
56418,62461,32786,67899,Kree6528,5,"This is a great Summer treat! It's not as heavy as traditional milkshakes, and has just the right amount of sweetness. I made it using soy milk and soy nut butter, and it really hit the spot.",2003-08-05T11:26:44Z,2003-08-05T11:26:44Z
8285,11256,11633,7802,Mark H.,5,"We found this to be an excellent recipe, a great blend of different tastes. It was extremely easy to prepare, and the combination of flavors was evident in every bite. I served it with fried rice and egg rolls. Great meal. Thanks Bergy.",2002-04-02T09:18:20Z,2002-04-02T09:18:20Z
793,1250,9511,11484,Dion Belesarius,5,I have used this recipe often and it always goes down a treat.Many people have asked how I do it so quickly and have fantastic results.I freely give the recipe to others so they may enjoy.Even my 5 year old daughter knows how to do the recipe.,2001-06-20T11:11:35Z,2001-06-20T11:11:35Z
25241,29552,42278,58636,nicolerenee21,5,This recipe was very simple. The ingredients and cooking instructions were perfect (and the product was delicious)!,2002-10-28T13:56:41Z,2002-10-28T13:56:41Z
96163,104150,77497,41984,Chicagopm,5,"I've been having these sandwiches for years (usually during the summer months).  I love them! They are great!!  If I feel like ""cooking"", I'll toast the bread before making the sandwich.  ;)  ",2004-05-22T06:26:35Z,2004-05-22T06:26:35Z
22312,26240,24665,40114,Is This Really Nece,4,"No pretense about this recipe: it's quick and a good filler, but don't expect too much culinary delights.",2002-09-29T21:41:15Z,2002-09-29T21:41:15Z
4541,7137,17117,28750,Andrea,5,Very good chicken soup.  I tried it in a flat casserole dish with biscuits on top and loved it.  The basil is nice in chicken soup.  This is the second of your recipies I have tried and I have loved them both.,2002-01-18T11:41:51Z,2002-01-18T11:41:51Z
99308,107430,28618,145470,Dancenqt7 Nichols,1,"I dont know if I just didn't make these right, but my cookies came out crumbly, dry, and without taste. I wont be making these agian! haha",2004-06-10T14:43:05Z,2004-06-10T14:43:05Z
55178,61149,65171,54716,Mimi Bobeck,4,"You know, this wasn't bad.  I was curious how good this ""atkins"" thing could be and I was very pleasantly surprised.  There is really only a very slight difference in taste and texture between this and the not-atkins pancakes.  Very good.",2003-07-26T10:51:27Z,2003-07-26T10:51:27Z
19381,23127,17964,49938,tantza,5,"Can I rate it twice with 5 stars? 
They are exceptional, addictive and easy to make.
It was my first Zaar recipe, and it was, is and will be, a hit!
Thanks for posting it.",2002-09-02T19:06:12Z,2002-09-02T19:06:12Z
40392,45445,49942,77324,kathy gallagher,5,"mmmmmmmmmm mmmmmmmmmmmm good. This was a great recipe for the bread machine. I converted it to a 2 lb. loaf. I followed the recipe exactly as converted. It was perfect. Made a very large 2 lb. loaf. I'm not big on raisins either, may try to make without them next time as hubby doesn't like them at all. Thanks for sharing!!",2003-03-18T13:16:28Z,2003-03-18T13:16:28Z
11973,15198,14927,30080,Kirstin in the Couv,5,"made this yesterday - it was very easy and the directions were great!  the dijon added a really nice flavor.  only change i made was to use cream of chicken with herb soup.   i fed three guys after a 10 hour day of boat work, and let me tell you - they were HAPPY boys!!  seconds all around!  will definitely add this to the permanent cookbook!  thanks christina",2002-05-27T17:10:14Z,2002-05-27T17:10:14Z
10426,13544,26935,29300,Gingerbear,4,"These were very good but very rich. I think it was
just the chocolate that made them so rich and they were also kinda hard after refrigerating which is fine but since I have braces it was kinda hard to eat them. Other than that they were very very good. Thank you for posting a great recipe.",2002-05-06T16:33:17Z,2002-05-06T16:33:17Z
2024,4075,9520,20375,Kristen in Chicago,4,"I thought this salad was good.  It was quick and easy to make, but no one else in my family liked it.  So it probably won't be something I'll try again, but thanks for posting anyways!",2004-02-28T21:52:10Z,2004-02-28T21:52:10Z
88981,96603,42878,135944,bobbie carey,5,your right emily these are the best beans ever.will be making these for easter. ,2004-04-03T11:42:11Z,2004-04-03T11:42:11Z
54739,60568,65077,30534,Lorac,4,"Very good. I loved the curry-mayo dressing with the salad ingredients made special by the addition of peanuts. I made the recipe as directed except for substituting shredded carrots (1 1/4 cups. DH, who doesn't care for the taste of curry loved the salad. The next day, the dressing over powered the salad ingredients. I think the dressing is a real treasure and will put it in my ""Book of Tricks"". Thanks RSC Chef ! ",2003-07-22T21:45:16Z,2003-07-22T21:45:16Z
47011,52432,53875,86020,AlicePS,5,I love this recipe. I do like a little more cilantro than it calls for though. This is an easy way to fit a healthy snack into your kids diet.,2003-05-15T16:30:12Z,2003-05-15T16:30:12Z
89048,96674,23939,91392,Kasha,4,"Good, a bit salty.  Boy, I wish I had reread the recipe and seen the bit about foil-lind pan!  I will make again though, husband said 4 stars, and is looking forward to cold leftovers.",2004-04-04T04:35:21Z,2004-04-04T04:35:21Z
77010,84053,18646,35140,BogeysMom,4,"Definitely a keeper, but I agree, too sweet.  I doubled the recipe, but only used 1 1/2 c of sugar, cutting out a whole 1/2 cup, and it was still too sweet.  Next time I'll cut the sugar in half.  I also added sliced red and orange bell peppers for looks.  ",2004-01-14T15:02:05Z,2004-01-14T15:02:05Z
88068,95649,49387,62043,Miraklegirl,5,"This was great! I left off the parmesan and added some cornmeal to the bread crumbs for crunch. To serve, I topped each slice with a carmelized onion jam. Delicious!",2004-03-29T04:36:34Z,2004-03-29T04:36:34Z
31088,35720,29679,35701,ciao4293,5,"Karen, what more could I possibly add to these wonderful reviews?  I made them for my Christmas goody trays, and everyone loved them!  My neice ate almost all the ones on the tray for her family, until my SIL put a quick stop to it! :)  SO easy and SO delicious!  Definitely to be served at room temp if you want more flavor.  Thanks for a winner! ",2002-12-27T11:07:26Z,2002-12-27T11:07:26Z
79528,86671,57255,110225,Jenni Menashe,4,"I thought I had brocolli in the freezer and it ended up being spinach, so I substitued.  Other than that I followed the recipe and this was great.  It even made two quiches.",2004-01-31T22:05:16Z,2004-01-31T22:05:16Z
44144,49424,59153,57601,Cookbook Barbie,5,These were so delicious!  They are the first smoothies I have tried and I will definitely be making more.  These will be so refreshing in the summer.  Thanks for a great recipe!,2003-04-17T20:16:22Z,2003-04-17T20:16:22Z
62996,69357,70405,92486,Aunt Dawn,5,This is a very tasty and healthy muffin. Always looking for a healthy snack. The peanut butter with the banana makes it extra special. My husband loved them and he doesn't care for banana bread or muffins. This is a keeper!,2003-09-29T21:46:14Z,2003-09-29T21:46:14Z
34030,38816,32079,29166,Robin W,5,These cookies passed the 3 year old cookie fanatics taste test and will be added to my weekly cookie baking menu.  Crunchy and great tasting.  Thanks for the recipe!,2003-01-23T09:31:52Z,2003-01-23T09:31:52Z
13704,17045,23428,6258,Miss Annie,5,"Maine-iac, this was such a wonderful recipe.  Simplicity itself that cannot be improved on.  I loved the marinade with cumin (a staple in my house).  Easy to make and easier to eat.  My family really enjoyed this dish.  You can bet I will be making this one again.  Thanks!",2002-06-20T19:18:14Z,2002-06-20T19:18:14Z
41745,46841,8392,61865,chemistrss,5,This was a hit with the whole family.  I used rice vinegar instead of the wine and I added a can of sliced water chestnuts.  Will make this one again.,2003-03-29T09:44:27Z,2003-03-29T09:44:27Z
44401,49694,39220,82898,Anna Herring,5,"This is the same recipe that my grandmother gave to me. My husband and have been making it for years together. Great recipe !!!
None better than this one.
Easy to make. 
Easy to remember.",2003-04-20T08:05:45Z,2003-04-20T08:05:45Z
81914,89176,45978,39194,OzMan,5,"For something so easy to make, this was a big hit!  Served it over angel hair pasta along with some crusty bread.  I forgot to add parmesan cheese, but don't think anyone noticed! :)  Thanks Bethany for a simple but great dish! ",2004-02-16T19:45:42Z,2004-02-16T19:45:42Z
95300,103242,63828,49879,ratherbebaking,5,This should be 10 stars.  I have never had such a good pork roast.  It was so moist and tender.  I really could not believe it.  I do not think I will ever cut my pork loin into chops again. Thanks for the great recipe.,2004-05-16T11:30:52Z,2004-05-16T11:30:52Z
20809,24662,37016,6357,Charishma_Ramchanda,5,"I scaled it down to 1 serving. It was good, I liked the slight hint in taste of the orange juice in this smoothie.",2002-09-15T18:32:33Z,2002-09-15T18:32:33Z
63652,70042,70359,80353,evelynathens,4,So good!  I marinated for a day.  Very well-flavoured chicken (broiled in the oven).  Super easy to prep and will become a regular on our busier weekday menu.,2003-10-05T08:26:44Z,2003-10-05T08:26:44Z
67862,74464,49160,58104,Rita1652,4,Thw Wild mushrooms with the port and cream were just wonderful. Rich and full of flavor. I just wasn`t crasy about the chicken being cooked on top of the mushrooms. The plain chicken juices ran onto the mushrooms. It would have been ok if the juices are clear but it lets out the white liquid.I think this would have been great if the seasoned chicken was grilled or broiled then placed on top of the mushrooms. I will make again because I did enjoy the Mushrooms they were great.,2003-11-07T08:51:47Z,2003-11-07T08:51:47Z
57300,63389,68383,98802,Coffee Criss,3,"This was a very simple and quick supper solution for a last-minute meal. I had no dijon, so I used regular mustard and cooked the chicken on the BBQ. It was great! A really nice alternative to plain ole BBQ sauce!",2003-08-13T12:59:41Z,2003-08-13T12:59:41Z
56372,62414,66646,56112,Jellyqueen,5,Very Good!!!  Had this with grilled steak and chicken.  I did add the eggs in mine.  We all gave this recipe a 5 star rating.,2003-08-05T04:35:22Z,2003-08-05T04:35:22Z
57617,63721,20618,62191,Sidd9260,4,"Comfort food at it's finest! Very good and easy. I used fajita size tortilla, which must have been too small, I couldn't get all the meat in there. I guess I have the meat already for the next time I make these, which will be soon!! Thank you so much for sharing this!!",2003-08-16T10:32:02Z,2003-08-16T10:32:02Z
10278,13388,25625,33443,Nat Da Brat,5,"I had this last night on toasted 12 grain bread, and being a p & B lover,I must say this was grrreat!Thanks.
If you like this combo, try peanut butter and sliced dill pickles, you'll love it!",2002-05-04T14:36:37Z,2002-05-04T14:36:37Z
81921,89184,43813,60989,Bekah,4,"These were easy to make and went over well with my son. He ate 4 of them in one sitting! I decided to make mini and normal muffins out of these. For the mini muffins, I put one round hotdog slice in the bottom of the muffin pan and then filled in with the batter. I made 6 mini's this way, very cute! I then added 6 quartered and sliced hotdogs to the rest of the batter and proceeded as suggested. I believe this will work great in my sons lunchbox, and will be making them again. Thanks!",2004-02-16T20:36:53Z,2004-02-16T20:36:53Z
59673,65876,68564,60575,Vicki G.,5,"Delicous.  Creamy with a soft, not overpowering peanut butter flavor. Wanted something different that was no-bake.  Great recipe.",2003-09-02T11:38:12Z,2003-09-02T11:38:12Z
55886,61899,64542,58104,Rita1652,4,I topped these with cinnamon and sugar before baking.I would next time add chopped fruit like peaches.I made this in the food processor. By first grating the carrots with the grating blade. Then using the metal blade pulsing all the liquid ingredients adding the carrots.Then add all the mixed dry ingredients and pulsed a couple of times.Very easy!,2003-07-31T11:43:32Z,2003-07-31T11:43:32Z
46851,52253,61816,85826,Doelee,5,"This is a fantastic recipe! We flipped for this bread, it was an instant favorite at home, I can't thank you enough for sharing it. ",2003-05-14T06:30:42Z,2003-05-14T06:30:42Z
51885,57529,38887,55122,wildhorse,5,I took this to our family reunion.  It was a huge hit.  The bowl was emptied and I had numerous requests for the recipe.  Thank you for posting this recipe.  It was quick and easy to make and very tasty!,2003-06-29T06:46:56Z,2003-06-29T06:46:56Z
9499,12553,18240,37636,PalatablePastime,5,I made this a few days ago with skinless ground turkey to keep the fat and cholesterol low and it was really delicious! Usually my daughter won't touch ground turkey but she ate this one up right away! Thanks so much for the great recipe! This one is definitely a keeper! :),2002-04-21T11:19:45Z,2002-04-21T11:19:45Z
5501,8203,12632,17803,Charlotte J,5,"So good and easy to make!  The cheese in the middle of the meat loaf was a neat idea.  Made Feb 10,02 on Worldwide Recipezaar Day.",2002-02-10T17:06:11Z,2002-02-10T17:06:11Z
29118,33646,19575,36433,Megan Wright,5,Yummy..I had this when my parents came over for dinner on a Friday night and it was a huge hit.  I used wheat pasta and it added a delicious nutty flavor to the dish.  I am adding this to my favorites!!,2002-12-07T06:32:16Z,2002-12-07T06:32:16Z
89313,96954,50847,101034,Boca Pat,5,"I never roasted asparagus before, but from this day forward, I will only roast it!! Absolutely wonderful flavor. ",2004-04-05T16:13:13Z,2004-04-05T16:13:13Z
7354,10244,21441,5060,Derf2440,4,"Good mashed potatoes, Bergy! They went well with the Irish pork dish we did for St. Pat's day.  The recipe was easily halved for two, I did add a dash of cayenne instead of regular pepper.  Thanks for sharing a good one.",2002-03-18T10:44:27Z,2002-03-18T10:44:27Z
70125,76833,31146,95743,sugarpea,4,I used the optional almond extract and enjoyed it.  The combination of textures was quite nice.,2003-11-24T19:44:42Z,2003-11-24T19:44:42Z
62665,69011,67774,41799,Judith N.,3,"The baby spinach was great and very tasty, but the scallops were bland. Sorry Hey Jude.  Tweeky a.k.a. Judi",2003-09-26T08:59:51Z,2003-09-26T08:59:51Z
68968,75638,42914,37779,ratherbeswimmin,5,"I have tried many eggplant recipes on Zaar and this is one of the best. Followed your directions to a tee. The flavor of the sauce was unbelievable. I especially liked the flavor of the fresh ginger and hoisin sauce. I served this with eggrolls and a cabbage-dish. Thanks Sharon, for a memorable meal.",2003-11-16T01:25:10Z,2003-11-16T01:25:10Z
96035,104015,59408,102330,Menguin,4,This was definately a fun little recipe!  Really easy and yummy!  I added some garlic powder and parsley for a little extra flavor and color and it really seemed to help.,2004-05-21T09:12:04Z,2004-05-21T09:12:04Z
25108,29332,24582,55801,willowpondfarm1,5,This was excellent.  I will indeed serve this the next time I have guests.,2002-10-27T16:50:07Z,2002-10-27T16:50:07Z
78205,85302,68415,13029,Musical Joy,5,Fantastic recipe. The entire family loved it! Made this w/Ricotta Cheese instead of Cottage Cheese and omitted the cinnamon - that's about all I changed. Made about 30 shells and they just barely fit in a 13 x 9 pan. I will be adding this to our favorites! Thanks.,2004-01-22T16:28:28Z,2004-01-22T16:28:28Z
3961,6477,10297,15572,Clifford Boren,4,Super way to use leftover turkey.  Sprinkle on a handful of dry roasted peanuts for crunch.,2001-12-28T10:42:10Z,2001-12-28T10:42:10Z
5598,8312,17232,30746,angelina ballerina,4,"The dough was fabulous and so easy to work with.  The results were fabulous and delicious.  I reduced the butter in the filling and didnt add the icing as I noticed the fat content on the nutritional info, but it was still very tasty.  I love cinnamon.",2002-02-11T11:37:01Z,2002-02-11T11:37:01Z
40558,45617,51063,2310,Geema,5,"This not only smells great while cooking, it tastes great while eating!   I didn't have any chili sauce, so I just omitted it and added in some red pepper flakes while sauteeing the onions.  I also held off adding the spinach until the rest of the veggies were done so that it was just nice and wilted.  My new favorite couscous is the ""grande"", which is a very large pearl size. This is definitely a repeatable recipe that we will be enjoying over and over. Thanks so much Missy",2003-03-20T03:38:37Z,2003-03-20T03:38:37Z
7395,10285,6715,35268,Garnet,5,"I also used yellow cornmeal, it was OH SO YUMMY and my family loved it....a real keeper! Great served with Mexican soup. Thanks for sharing.",2002-03-18T10:44:28Z,2002-03-18T10:44:28Z
96541,104537,42990,4439,mandabears,5,my residents are getting so fat. i took these yummies for their dessert and i was lucky to lick up the crumbs. they all raved about them. definitely a hit,2004-05-24T14:04:43Z,2004-05-24T14:04:43Z
9206,12233,25209,9869,Evie3234,5,I let the carrots simmer in a 1/4 cup chicken stock for a couple of minutes before adding the zucchini and also halved the honey amount. Really tasty vegetable dish. Thanks for posting.  =),2002-04-17T10:27:17Z,2002-04-17T10:27:17Z
61502,67797,63889,79466,andrabell,5,"What a great salad.  I used turkey bacon.  I also added a touch of honey and a splash of orange juice to the dressing and dare I say it was the best salad dressing EVER.
",2003-09-16T16:29:48Z,2003-09-16T16:29:48Z
48659,54151,40243,43139,PeeGee,4,"Excellent.  Up to now I had thought making Sesame Prawn Toast would be difficult.  Suggestion, we found the ginger taste was a little strong.  When we next make this recipe we will cut down the amoutn used.",2003-06-04T17:43:48Z,2003-06-04T17:43:48Z
8295,11266,3495,31914,kitina,4,"These were very yummy!!! The sauce didn't quite thicken up as much as I would have like, maybe I had too much sauce and not enough yams!! They were the best yam recipe I have tried!",2002-04-02T10:26:33Z,2002-04-02T10:26:33Z
3642,6097,13367,26271,hoodie456,1,This was definitely a horrid cake.  The water called for was too much and the taste was bland and unsatisfying.  Please do not try this one.,2001-12-15T10:36:21Z,2001-12-15T10:36:21Z
85693,93147,38937,37449,Sharon123,5,"This was easy, easy, easy to make and tastes great! I liked the coconut blended. I used Neufchetel(sp.?) cheese. Thanks so much for this lovely pie recipe!",2004-03-13T18:46:15Z,2004-03-13T18:46:15Z
30670,35272,15453,6258,Miss Annie,5,"Nice, Nice!  Thise little chocolate chippers are wonderful.  So full of chips and nuts.  The flavor of the cookie is especially good.  Thanks for sharing this great cookie recipe, Sharlene.",2002-12-22T13:51:29Z,2002-12-22T13:51:29Z
65161,71611,18264,66009,Heheheh,4,Sounds like something I'd make and my husband would be repulsed by....I love it.,2003-10-16T14:03:56Z,2003-10-16T14:03:56Z
50953,56557,64376,41578,Merlot,5,"I love green beans and I'm always looking for different ways to make them.  This is a great recipe...quick, easy and oh so flavorful!  I wouldn't change a thing. Thank you so much for sharing this.  I have a green bean recipe posted you might like to try.

",2003-06-21T15:45:50Z,2003-06-21T15:45:50Z
3602,6050,15507,17803,Charlotte J,4,"Glad I found this one today! It was quick and easy and I was running short on time!  I'll fix rice next time to put the sauce on, instead of potatoes.",2001-12-13T09:52:05Z,2001-12-13T09:52:05Z
98410,106496,31734,15572,Clifford Boren,4,"Added a dash or three of Tabasco for bite.  Really good.  Barb even had seconds, which is unusual.  Lemon lovers, this one is for you!",2004-06-05T08:51:08Z,2004-06-05T08:51:08Z
63698,70089,58703,106811,Charlita,5,"I have tried this recipe 2x and it is Fabulous! I have baked two pies already and am trying to save the rest of the qts. for Xmas gifts but it's tough! I used 4 pkgs. clear gelatin and the remainder corn starch to equal 1.5 cups & it turns out great. The apples stay firm & freshly grated nutmeg makes it wonderful. I love this recipe, thanks!!",2003-10-05T12:53:08Z,2003-10-05T12:53:08Z
77970,85056,53730,88099,Nimz_,5,Excellent chicken recipe.  I had to cook my chicken longer.  This was very juicy and tasteful.  Wonderful recipe.,2004-01-21T06:40:11Z,2004-01-21T06:40:11Z
80369,87557,31821,82367,Rhonda J,4,"While I would give this cookie a five star for taste, I found the dough a little stiff and dry and my cookies came out kinda hunky,didn't really spread the way I like. I thought I was very careful about measuring out the dry ingredients?? The middles were soft but I prefer a cookie that is soft and moist all over with a little crispiness to the edges.Mine only needed 10 mins. any longer and they would have been very dry. I left out the nuts and added white chocolate chips. Very tasty just did not have the texture I like. Thanks for the recipe.",2004-02-07T06:47:33Z,2004-02-07T06:47:33Z
60506,66747,55836,94087,Ninna,5,This was so easy and I will make this again and again.  Next time I will not be so generous with the cornflake crumbs. I should have used the amount you suggested - too much did take away from the lovely pesto flavour as Sugarpea suggested in her review.  Thank you Canarygirl for a wonderful recipe.,2003-09-08T16:15:01Z,2003-09-08T16:15:01Z
47254,52682,26243,56087,podapo,5,"I wasn't going to review and rate this recipe because once I started making it, realized I didn't have any chili powder.  Instead I used 1 tsp. cayenne pepper for kick and it still was FABULOUS!!  I thought hubby was going to pop!  He couldn't stop eating it.  Will make this a repeat recipe, next time I WILl have chili powder.  Thanks for a keeper Nezz..",2003-05-18T06:59:44Z,2003-05-18T06:59:44Z
57067,63140,33671,64683,luckycloud29,5,"This is unbelievably easy and delicious.  My husband loved it so much that he suggested we have this once a week. I mix the spices the night before, throw them haphazardly on the chicken in the morning, and come home at the end of the day to a perfectly cooked meal.",2003-08-11T08:56:30Z,2003-08-11T08:56:30Z
87052,94586,47035,42720,Susie in Texas,5,"I made this using Hershey's Cocoa powder.  Martha was right!  This stuff IS an absolute taste treat, but I have to warn you...it is addicting!    I made it specifically to use as a dip for fresh strawberries and banana chunks.  MMMMMMMM!  The next thing I knew, we had poured it over bowls of vanilla ice cream. (double MMMMMMM).  My husband and I finally had to stop eating it for fear of doing major bodily harm to ourselves.  I put the remaining chocolate butter in a jar with a lid and stored it in the frige with thoughts of all the other things we could use it for.  Later, I heard my 22 year old son rummaging around in the kitchen, asking, ""do we still have some of that chocolate butter?""  Reluctantly, I told him where it was.  The next morning, I found the empty jar, a half empty jar of marshmallo cream and a half empty box of graham crackers.  I think he overdosed on smores! ;-)",2004-03-22T12:12:24Z,2004-03-22T12:12:24Z
26143,30518,42861,20895,Rhonda O,5,"Oh My! 
My Mother used to make her cake the same way in an iron skillet!
But I did not have her recipe.
So glad I found this one.
Thanks for your kind words!
PEACE RHONDA :  )",2002-11-05T15:12:30Z,2002-11-05T15:12:30Z
51894,57538,60866,25792,LAURIE,5,"Evelyn, super!  I had expected this to be very simular to the fried apples from Cracker Barrel, but they are not.  I did double the sauce and added a little brown sugar to it cause I had some mega sized apples.  The sauce got absorbed into the apples and then they browned almost crispy.  This was great and very different from what I excepted.  Thanks for something I will make again!

",2003-06-29T08:29:03Z,2003-06-29T08:29:03Z
62885,69240,67777,37106,Just Cher,5,"Oh my is this ever good! I made the recipe just as instructed only with the addition of an extra garlic glove or two. We really enjoyed this one. I served over rice with flour tortillas, avacado and fresh salsa. Yum! Thanks for a new family favorite.",2003-09-29T10:39:21Z,2003-09-29T10:39:21Z
90116,97803,85636,137154,Kenneth Bruno,0,"I was drawn to this recipe because as a transplanted cajun, I have sought to reproduce the best cajun food I can here in Indiana.  I know from experience that good gumbo takes a long time. What is missing here is a Roux.  For me, it's not Gumbo without a roux.  The tips for making the stock seem good and I may try them.  I usually only make Chicken and sausage Gumbo.  I'll try this stock for seafood gumbo.",2004-04-11T14:45:12Z,2004-04-11T14:45:12Z
15143,18623,33335,48129,Sare9567,5,I love this recipe Teeje......10 out of 10 !,2002-07-09T20:30:05Z,2002-07-09T20:30:05Z
93263,101099,25273,59532,JustaQT,5,What a wonderful idea and non-toxic as well. My son loved these. Thanks!,2004-05-02T00:32:31Z,2004-05-02T00:32:31Z
97510,105546,52393,26509,Tobster,0,"I'm a new cook and this is my first time to make chicken salad.  I picked this recipe from all the others to try, and I'm glad I did.  It turned out great!
I put 2 pinches of red pepper as I like mine really spicy.",2004-05-30T17:51:36Z,2004-05-30T17:51:36Z
71758,78547,58879,50151,iluvmythomas,5,"Great recipe!!  One of the best I've tried in awhile.  I also added the bell peppers and mushrooms and sauteed with the onions and garlic.  I had to cook it closer to 20-30 minutes but I could have made the chicken thinner and it would have cooked faster.  Thanks for sharing, we will definately be having this again!!",2003-12-08T17:22:12Z,2003-12-08T17:22:12Z
61243,67526,67843,68727,beckas,4,"I wasn't sure about the combination of ingredients but I thought I'd give it a try since the recipe was highly recommended.  The chicken turned out very moist which is rare for grilled boneless skinless chicken breasts.  The flavor was mild and delicious.  It was slightly too salty for my personal taste so next time I will try this recipe using 1/8 cup kosher salt.  The only other flavor that I could detect was the pepper and it was subtle.  DS took one bite of the chicken and proclaimed ""This is so good!"" so it was quite a kid pleaser.  Thanks Chia for great recipe.  I'll be making it again.",2003-09-14T21:00:22Z,2003-09-14T21:00:22Z
69205,75886,44925,94272,EdsGirlAngie,5,"This was wonderful ... even though I'm vegetarian, I took a nip of the pasta and mushrooms - this has SOME flavor! The boyfriend wanted to know what kind of cheese was used in the sauce; the parmesan really makes it great (the sherry is a nice addition, too - I absolutely love sherry in dishes)! 
The only modification that I made was to add a little melted butter to the crumbs, and I sprinkled a small amount of garlic powder over the crumb/parmesan topping (I used unseasoned Italian crumbs).
Although it wouldn't be very ""traditional"", I think I'm going to concoct a version for myself using either salmon or tuna.
Delicious comfort food, Julesong! Definite 5-star recipe!",2003-11-17T10:41:03Z,2003-11-17T10:41:03Z
77706,84784,19424,75805,shells75,5,These were really good for being lowfat..I've made them twice.  Not for the diet conscience with all the sugar and the texture is different from a normal type muffin..but definitely a keeper.,2004-01-19T12:27:38Z,2004-01-19T12:27:38Z
98452,106540,39175,5060,Derf2440,5,"Excellent tuna melt, I didn't have enough mozzarella so I added some sharp cheddar and I chopped the ends of the tomato and sprinkled them on top just to use them up. Very nice mix, love the red pepper and onion. Also used ultra low fat Miracle Whip. We enjoyed them for brunch and will be making them again, thanks for sharing.",2004-06-05T13:51:06Z,2004-06-05T13:51:06Z
97816,105867,18199,144026,abbygirl Heathering,5,The taste to thie recipe is awesome! I love these. I could live off of these. scrumptious.,2004-06-04T13:36:22Z,2004-06-04T13:36:22Z
69648,76342,74981,96295,Beckster1496,5,Very delicious!!!  The sauce was incredible...I used ravioli stuffed wuth cheese and spinach.  A definite keeper in my cookbook...,2003-11-21T03:39:54Z,2003-11-21T03:39:54Z
3636,6091,15431,21725,Peggy Breeden,5,Easy! Fun and FAST!,2001-12-15T10:36:21Z,2001-12-15T10:36:21Z
70828,77567,55337,49937,Jamie Renee,4,"This is a great version of that yummy Greek Cucumber Dressing that you get on a gyro or greek salad. Being a novice at draining yogurt I didn't know how, so I just poured the little bit of liquid off the top. (Now I understand I should have used a cheesecloth or coffee filter!)I didn't know if the recipe meant HALF of a cucumber or half a pound so I used three peeled, seeded and grated cucumbers.  32 oz of yogurt made A large bowl of sauce, but mine was kind of thin from not draining my yogurt, but still incredibly tasty!",2003-11-30T20:25:06Z,2003-11-30T20:25:06Z
30831,35445,20099,57479,Caryn Gale,5,"My family had as much fun watching these chickens cook as they did eating it.  My oven has a window and light.  I put them in the oven when no one was around and the kitchen light was off.  My husband, a photographer, found them iiluminated in the kitchen oven and started photographing them.  He developed the pictures before everyone arrived and we all got a kick out of how the chickens looked in the oven (I made 2).  Well they tasted as great as they looked and the consensus was that they were finger licking good.  My family doesn't usually like the skin on the chicken, but this was too good to pass up.  I did encounter one problem and that was that one chicken fell over halfway through and it wasn't so easy to get him upright again.",2002-12-24T06:06:02Z,2002-12-24T06:06:02Z
78665,85778,20167,123234,Aimers,5,Very Yummy!!  I liked it and it was so easy!!! Thanks!,2004-01-25T15:50:59Z,2004-01-25T15:50:59Z
49969,55522,51670,47230,FruitLoop,5,We eat Mexican food at least once a week. I had never tried quesadillas without some type of meat in them. These were fantastic. I made enough to serve 6 and the recipe increased with success. I added chopped jalapeno to my husband's and son's because they like hotter food. Great appetizers and I would recommend these to anyone who likes Mexican food. Thanks Nurse Di.,2003-06-13T05:55:47Z,2003-06-13T05:55:47Z
30466,35063,49192,59969,buzz4445,1,"Prepared, it looks good, taste is bad.",2002-12-20T09:51:02Z,2002-12-20T09:51:02Z
75819,82799,14462,103224,HappyMommy1422,5,This was the hit of my New Year's Eve party. But I did have some trouble making it into a ball. It wouldn't hold it's shape so it became a dip served out of a bowl. I actually found this recipe in a cookbook and it called for the same measurements so it might have been my mistake. (I was in a hurry fixing a bunch of food.) I served it with cinnamon graham crackers and plain. Seemed like more of the plain crackers were gone at the end of the night. The cheeseball sure was.,2004-01-06T15:37:24Z,2004-01-06T15:37:24Z
97424,105458,17917,20375,Kristen in Chicago,5,"OMG was this good!  I made it a few nights ago and we all loved it.  Tastes just like those breaded chicken cordon bleu's you can buy in the store.  We eat those all the time, so I tried this recipe and it was awesome.  We had it over rice.  I liked the rice, but maybe it would be good over pasta also. Thanks for posting this recipe!",2004-05-30T08:23:46Z,2004-05-30T08:23:46Z
82521,89813,26191,123444,Always in the kitch,5,"Wonderful. I've spent tons of money on so called degreasers, for my black glass top gas stove.  No matter how hard I tried, when the cleaner dried, I always had a smeared look, which I knew was still grease.  Not with this cleaner. Did a great job.  Works wonderful on eye glasses also. I actually forgot to add the water. Maybe that's why it work so great.  Not so sure about some of the reviews of a great smell.  It's ammonia!",2004-02-21T06:56:52Z,2004-02-21T06:56:52Z
